report_no,name,maker,prdlst_type,report_date,chng_dt,category,ingredient_count,ingredients_json
20090449018546,스테비아 제로슈가 핫초코라떼,한국맥널티주식회사,기타 코코아가공품,2022-08-23,2024-11-16,zero,10,"[""제삼인산칼슘"", ""이산화규소"", ""스테비텐후레쉬"", ""향료"", ""밀크향분말"", ""수크랄로스"", ""에리스리톨"", ""정제소금"", ""식물성크림"", ""코코아분말""]"
20090449018568,스테비아 제로슈가 호두 아몬드 율무차,한국맥널티주식회사,고형차,2023-07-27,2024-02-08,zero,17,"[""제삼인산칼슘"", ""이산화규소"", ""정제소금"", ""땅콩 또는 견과류가공품"", ""호두"", ""땅콩 또는 견과류가공품"", ""볶음땅콩분말"", ""기타가공품"", ""에리스리톨"", ""수크랄로스"", ""스테비텐후레쉬"", ""두류가공품"", ""옥수수가루"", ""구아검"", ""기타가공품"", ""율무분말"", ""식물성크림""]"
201005430661388,스파클링 레몬보이 제로,오케이에프음료 주식회사,탄산음료,2024-08-13,2024-08-15,zero,13,"[""효소처리루틴"", ""효소처리스테비아"", ""아세설팜칼륨"", ""수크랄로스"", ""맥아추출물분말"", ""에리스리톨"", ""침출차"", ""정제수"", ""비타민C"", ""구연산"", ""향료"", ""이산화탄소"", ""레몬농축액""]"
201005430661168,스파클링 야쿠르트 제로,오케이에프음료 주식회사,탄산음료,2023-05-02,2023-05-03,zero,17,"[""정제수"", ""알룰로오스"", ""이산화탄소"", ""혼합제제"", ""향료"", ""향료"", ""향료"", ""향료"", ""구연산"", ""젖산"", ""기타가공품"", ""비타민C"", ""아세설팜칼륨"", ""수크랄로스"", ""기타가공품"", ""식용색소황색제5호"", ""식용색소적색제40호""]"
201005430661159,스파클링 제로슈가 골드페어,오케이에프음료 주식회사,탄산음료,2023-04-19,2024-09-06,zero,13,"[""정제수"", ""이산화탄소"", ""에리스리톨"", ""향료"", ""향료"", ""향료"", ""구연산"", ""배농축액"", ""아스파탐"", ""아세설팜칼륨"", ""천연향료"", ""수크랄로스"", ""자몽종자추출물""]"
201005430661162,스파클링 제로슈가 그린애플,오케이에프음료 주식회사,탄산음료,2023-04-19,2024-09-06,zero,12,"[""자몽종자추출물"", ""수크랄로스"", ""천연향료"", ""정제수"", ""아세설팜칼륨"", ""아스파탐"", ""이산화탄소"", ""에리스리톨"", ""구연산"", ""향료"", ""향료"", ""과.채가공품""]"
201005430661160,스파클링 제로슈가 샤인머스켓,오케이에프음료 주식회사,탄산음료,2023-04-12,2024-09-06,zero,13,"[""정제수"", ""자몽종자추출물"", ""수크랄로스"", ""천연향료"", ""천연향료"", ""아세설팜칼륨"", ""아스파탐"", ""백포도농축액"", ""향료"", ""향료"", ""구연산"", ""에리스리톨"", ""이산화탄소""]"
201005430661161,스파클링 제로슈가 자두,오케이에프음료 주식회사,탄산음료,2023-04-19,2024-09-06,zero,11,"[""자몽종자추출물"", ""수크랄로스"", ""천연향료"", ""아세설팜칼륨"", ""아스파탐"", ""자두농축액"", ""구연산"", ""향료"", ""에리스리톨"", ""이산화탄소"", ""정제수""]"
201005430661163,스파클링 제로슈가 피치,오케이에프음료 주식회사,탄산음료,2023-04-19,2024-09-06,zero,12,"[""자몽종자추출물"", ""수크랄로스"", ""천연향료"", ""아세설팜칼륨"", ""아스파탐"", ""과.채가공품"", ""구연산"", ""향료"", ""향료"", ""에리스리톨"", ""이산화탄소"", ""정제수""]"
20190575042350,스파클링 프리미엄레시피 제로카페인,튤립인터내셔널(주),탄산음료,2026-05-21,2026-05-23,zero,17,"[""정제수"", ""이산화탄소"", ""향료"", ""향료"", ""효소처리스테비아"", ""수크랄로스"", ""아세설팜칼륨"", ""정제소금"", ""이.디.티.에이.칼슘이나트륨"", ""베타인"", ""비타민C"", ""타우린"", ""구연산(무수)"", ""비타민B2"", ""이노시톨"", ""비타민B6염산염"", ""니코틴산아미드""]"
201005430661128,스파클링제로 수박,오케이에프음료 주식회사,탄산음료,2023-03-07,2023-03-08,zero,11,"[""정제수"", ""에리스리톨"", ""이산화탄소"", ""합성향료"", ""구연산"", ""수박농축액"", ""아세설팜칼륨"", ""천연향료"", ""수크랄로스"", ""자몽종자추출물"", ""천연향료""]"
201005430661179,스파클링제로슈가 딸기,오케이에프음료 주식회사,탄산음료,2023-05-26,2024-08-21,zero,12,"[""아세설팜칼륨"", ""아스파탐"", ""향료"", ""수크랄로스"", ""자몽종자추출물"", ""향료"", ""딸기농축액"", ""향료"", ""구연산"", ""에리스리톨"", ""정제수"", ""이산화탄소""]"
201005430661180,스파클링제로슈가 레몬,오케이에프음료 주식회사,탄산음료,2023-05-26,2024-08-21,zero,12,"[""정제수"", ""에리스리톨"", ""이산화탄소"", ""구연산"", ""향료"", ""레몬농축액"", ""아세설팜칼륨"", ""아스파탐"", ""향료"", ""수크랄로스"", ""자몽종자추출물"", ""향료""]"
201005430661183,스파클링제로슈가 멜론,오케이에프음료 주식회사,탄산음료,2023-05-26,2024-08-21,zero,12,"[""정제수"", ""에리스리톨"", ""이산화탄소"", ""향료"", ""구연산"", ""멜론농축액"", ""아세설팜칼륨"", ""아스파탐"", ""향료"", ""수크랄로스"", ""자몽종자추출물"", ""향료""]"
201005430661181,스파클링제로슈가 수박,오케이에프음료 주식회사,탄산음료,2023-05-26,2024-08-21,zero,12,"[""정제수"", ""에리스리톨"", ""이산화탄소"", ""향료"", ""구연산"", ""수박농축액"", ""아세설팜칼륨"", ""아스파탐"", ""향료"", ""수크랄로스"", ""자몽종자추출물"", ""향료""]"
201005430661182,스파클링제로슈가 포도,오케이에프음료 주식회사,탄산음료,2023-05-26,2024-08-21,zero,12,"[""정제수"", ""에리스리톨"", ""이산화탄소"", ""구연산"", ""향료"", ""백포도농축액"", ""아세설팜칼륨"", ""아스파탐"", ""향료"", ""수크랄로스"", ""자몽종자추출물"", ""향료""]"
19800415004492,스파클링프리미엄레시피제로슈거,(주)일화초정공장,탄산음료,2024-11-11,2024-11-29,zero,21,"[""아세설팜칼륨"", ""비타민C"", ""타우린"", ""베타인"", ""비타민B12"", ""비타민B2"", ""비타민B6염산염"", ""니코틴산아미드"", ""이노시톨"", ""과라나추출물분말"", ""이.디.티.에이.칼슘이나트륨"", ""구연산삼나트륨"", ""구연산"", ""수크랄로스"", ""정제소금"", ""향료"", ""향료"", ""향료"", ""향료"", ""이산화탄소"", ""정제수""]"
19800415004494,스파클링프리미엄레시피제로슈거제로카페인,(주)일화초정공장,탄산음료,2024-11-11,2024-11-29,zero,20,"[""비타민C"", ""타우린"", ""베타인"", ""비타민B12"", ""비타민B2"", ""비타민B6염산염"", ""니코틴산아미드"", ""이노시톨"", ""이.디.티.에이.칼슘이나트륨"", ""구연산삼나트륨"", ""구연산"", ""수크랄로스"", ""정제소금"", ""향료"", ""향료"", ""향료"", ""향료"", ""이산화탄소"", ""정제수"", ""아세설팜칼륨""]"
19970614083158,스프라이트 제로,코카콜라음료주식회사,탄산음료,2021-02-09,2026-07-09,zero,6,"[""정제수"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제"", ""인산"", ""향료"", ""이산화탄소""]"
20020492106556,스프라이트 제로,주식회사 한국음료,탄산음료,2025-04-16,2026-03-07,zero,7,"[""정제수"", ""향료"", ""이산화탄소"", ""향료"", ""인산"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제""]"
19800375002263,스프라이트 제로,코카콜라음료(주),탄산음료,2021-02-03,2026-03-25,zero,7,"[""이산화탄소"", ""향료"", ""향료"", ""인산"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제"", ""정제수""]"
19920562023442,스프라이트 제로,대경사과원예농협음료가공공장,탄산음료,2021-03-19,2026-06-27,zero,6,"[""향료"", ""이산화탄소"", ""인산"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제"", ""정제수""]"
20190575042137,스프라이트 제로,튤립인터내셔널(주),탄산음료,2021-06-08,2026-08-14,zero,6,"[""이산화탄소"", ""식품첨가물혼합제제"", ""정제수"", ""향료"", ""인산"", ""식품첨가물혼합제제""]"
2023080519568,스프라이트 제로,동아에코팩 주식회사,탄산음료,2024-07-08,2026-07-08,zero,6,"[""인산"", ""혼합제제"", ""향료"", ""혼합제제"", ""이산화탄소"", ""정제수""]"
20030473071389,스프라이트 제로,건강한사람들 주식회사 2사업장,탄산음료,2021-02-16,2026-07-04,zero,6,"[""정제수"", ""이산화탄소"", ""향료"", ""인산"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제""]"
20100543066950,스프라이트 제로,오케이에프음료 주식회사,탄산음료,2021-02-08,2026-07-04,zero,6,"[""정제수"", ""혼합제제"", ""혼합제제"", ""인산"", ""향료"", ""이산화탄소""]"
1984022101281,스프라이트 제로,코카콜라음료(주),탄산음료,2021-02-04,2026-07-01,zero,8,"[""정제수"", ""이산화탄소"", ""인산"", ""에리스리톨"", ""스테비올배당체"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제""]"
2023080519582,스프라이트 제로 Chill,동아에코팩 주식회사,탄산음료,2025-03-24,2026-01-21,zero,9,"[""정제수"", ""이산화탄소"", ""혼합제제"", ""향료"", ""혼합제제"", ""향료"", ""향료"", ""향료"", ""향료제제""]"
201005430661465,스프라이트 제로 Chill,오케이에프음료 주식회사,탄산음료,2025-04-09,2025-04-12,zero,8,"[""이산화탄소"", ""향료제제"", ""향료"", ""향료"", ""향료"", ""혼합제제"", ""혼합제제"", ""정제수""]"
19920562023520,스프라이트 제로 Chill,대경사과원예농협음료가공공장,탄산음료,2025-04-10,2026-02-10,zero,9,"[""이산화탄소"", ""향료"", ""향료"", ""정제수"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제"", ""향료"", ""향료"", ""향료제제""]"
20030473071539,스프라이트 제로 with TEA,건강한사람들 주식회사 2사업장,탄산음료,2026-07-09,2026-07-10,zero,13,"[""안식향산나트륨"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제"", ""액상차"", ""정제수"", ""이산화탄소"", ""식품첨가물혼합제제"", ""액상차"", ""향료"", ""향료"", ""향료"", ""카라멜색소 Ⅳ"", ""인산""]"
19920562023533,스프라이트 제로 with Tea,대경사과원예농협음료가공공장,탄산음료,2026-05-18,2026-05-20,zero,13,"[""이산화탄소"", ""식품첨가물혼합제제"", ""액상차"", ""향료"", ""향료"", ""향료"", ""카라멜색소 Ⅳ"", ""액상차"", ""식품첨가물혼합제제"", ""인산"", ""식품첨가물혼합제제"", ""안식향산나트륨"", ""정제수""]"
20020492106558,스프라이트 제로 with Tea,주식회사 한국음료,탄산음료,2026-05-15,2026-05-21,zero,13,"[""이산화탄소"", ""식품첨가물혼합제제"", ""액상차"", ""천연향료"", ""합성향료"", ""천연향료"", ""식품첨가물"", ""액상차"", ""식품첨가물혼합제제"", ""인산"", ""식품첨가물혼합제제"", ""안식향산나트륨"", ""정제수""]"
19800375002287,스프라이트 제로 with Tea,코카콜라음료(주),탄산음료,2026-05-22,2026-05-23,zero,13,"[""정제수"", ""식품첨가물"", ""식품첨가물혼합제제"", ""식품첨가물"", ""식품첨가물혼합제제"", ""액상차"", ""식품첨가물"", ""향료"", ""향료"", ""향료"", ""액상차"", ""식품첨가물혼합제제"", ""이산화탄소""]"
201005430661762,스프라이트 제로 with Tea,오케이에프음료 주식회사,탄산음료,2026-08-10,2026-08-12,zero,13,"[""이산화탄소"", ""혼합제제"", ""액상차"", ""정제수"", ""안식향산나트륨"", ""혼합제제"", ""인산"", ""혼합제제"", ""액상차"", ""카라멜색소 Ⅳ"", ""향료"", ""향료"", ""향료""]"
19800375002265,스프라이트 제로 시럽,코카콜라음료(주),음료베이스,2021-11-10,2026-02-25,zero,8,"[""식품첨가물혼합제제"", ""향료"", ""향료"", ""식품첨가물"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제"", ""식품첨가물"", ""정제수""]"
19910344021489,스프라이트 제로 시럽 원제 제1H부,한국코카콜라유한회사,혼합제제,2021-11-16,2021-11-18,zero,2,"[""안식향산나트륨"", ""메타인산나트륨""]"
19910344021475,스프라이트 제로 원제 제1부,한국코카콜라유한회사,혼합제제,2021-01-15,2021-01-20,zero,2,"[""구연산"", ""구연산칼륨""]"
19910344021476,스프라이트 제로 원제 제2부,한국코카콜라유한회사,혼합제제,2021-01-15,2021-01-20,zero,2,"[""천연향료"", ""주정""]"
19910344021474,스프라이트 제로 원제 제3A부,한국코카콜라유한회사,혼합제제,2021-01-15,2021-01-20,zero,2,"[""아세설팜칼륨"", ""수크랄로스""]"
2019037187471,스프레디딜라이트 제로 헤이즐넛 스프레드,미네스,당류가공품,2025-04-21,2025-04-25,zero,11,"[""천일염"", ""기타가공품"", ""글리세린지방산에스테르"", ""알룰로오스"", ""혼합분유"", ""혼합분유"", ""코코아분말"", ""덱스트린"", ""정제수"", ""땅콩 또는 견과류가공품"", ""알룰로오스""]"
20030473071415,시그너스 제로콜라,건강한사람들 주식회사 2사업장,탄산음료,2022-04-04,2022-04-20,zero,12,"[""정제수"", ""이산화탄소"", ""천연향료"", ""혼합제제"", ""효소처리스테비아"", ""아세설팜칼륨"", ""수크랄로스"", ""구연산삼나트륨"", ""구연산(결정)"", ""에리스리톨"", ""혼합제제"", ""카페인""]"
20030395019942,식사에 뿌려 먹는 알파CD 제로파우더,(주)유유헬스케어,기타가공품,2026-04-03,2026-04-04,zero,4,"[""α-시클로덱스트린"", ""난소화성말토덱스트린(고시형)"", ""덱스트린"", ""이산화규소""]"
20000360372377,실론티그린애플제로,롯데칠성음료(주),액상차,2024-04-25,2024-04-26,zero,13,"[""홍차추출분말"", ""홍차추출분말"", ""에리스리톨"", ""수크랄로스"", ""아세설팜칼륨"", ""구연산"", ""구연산삼나트륨"", ""비타민C"", ""향료"", ""향료"", ""향료"", ""향료"", ""정제수""]"
20000360372359,실론티레몬제로,롯데칠성음료(주),액상차,2023-07-13,2025-11-25,zero,12,"[""수크랄로스"", ""알룰로오스"", ""홍차추출분말"", ""홍차추출액"", ""정제수"", ""천연향료(Lemon)"", ""레몬향"", ""홍차향"", ""비타민C"", ""구연산삼나트륨"", ""구연산"", ""아세설팜칼륨""]"
20190413079131,실론티레몬제로,동원시스템즈(주) 횡성사업장,액상차,2022-07-27,2023-06-10,zero,12,"[""정제수"", ""향료"", ""혼합제제"", ""향료"", ""비타민C"", ""구연산삼나트륨"", ""구연산"", ""아세설팜칼륨"", ""수크랄로스"", ""알룰로오스"", ""홍차추출분말"", ""홍차""]"
20000360372367,실론티복숭아제로,롯데칠성음료(주),액상차,2024-01-10,2024-01-13,zero,13,"[""구연산삼나트륨"", ""구연산"", ""아세설팜칼륨"", ""수크랄로스"", ""에리스리톨"", ""홍차추출분말"", ""홍차추출분말"", ""정제수"", ""향료"", ""향료"", ""향료"", ""향료"", ""비타민C""]"
201005430661694,싱하라임레몬소다제로,오케이에프음료 주식회사,탄산음료,2026-04-10,2026-07-31,zero,16,"[""구연산"", ""이산화탄소"", ""정제수"", ""수크랄로스"", ""아세설팜칼륨"", ""구연산삼나트륨"", ""정제소금"", ""아라비아검"", ""펙틴"", ""안식향산나트륨"", ""레몬농축액"", ""향료"", ""향료"", ""향료"", ""향료"", ""향료제제""]"
201005430661620,싱하레몬소다제로,오케이에프음료 주식회사,탄산음료,2026-04-10,2026-07-31,zero,15,"[""정제수"", ""이산화탄소"", ""구연산"", ""레몬농축액"", ""향료"", ""향료"", ""향료"", ""구연산삼나트륨"", ""정제소금"", ""향료제제"", ""안식향산나트륨"", ""수크랄로스"", ""아세설팜칼륨"", ""아라비아검"", ""펙틴""]"
